loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
3.01952964462E11,R,"WELLS FARGO BANK, N.A.",5.25,168000.0,180.0,01/2005,04/2005,69.0,79.0,2.0,38.0,816.0,N,P,SF,1.0,P,WI,549.0,,FRM,,,N,1.0
3.01953542163E11,R,"WELLS FARGO BANK, N.A.",5.25,180000.0,180.0,11/2004,02/2005,63.0,77.0,2.0,31.0,707.0,N,C,SF,1.0,P,NJ,80.0,,FRM,771.0,,N,1.0
3.02012299478E11,R,"WELLS FARGO BANK, N.A.",5.875,114000.0,360.0,12/2004,02/2005,74.0,74.0,2.0,29.0,777.0,N,P,SF,1.0,P,WA,992.0,,FRM,,,N,1.0
3.02091479754E11,R,"WELLS FARGO BANK, N.A.",5.375,198000.0,360.0,12/2004,02/2005,21.0,21.0,1.0,27.0,776.0,N,R,SF,1.0,P,VA,221.0,,FRM,,,N,1.0
3.02331357174E11,C,"WELLS FARGO BANK, N.A.",5.875,334000.0,360.0,11/2004,01/2005,33.0,33.0,2.0,61.0,745.0,N,R,SF,1.0,P,VA,201.0,,FRM,,,N,1.0
3.02463696081E11,R,"WELLS FARGO BANK, N.A.",5.75,224000.0,360.0,12/2004,02/2005,80.0,80.0,2.0,33.0,758.0,N,P,SF,1.0,P,PA,173.0,,FRM,726.0,,N,1.0
3.02531878077E11,R,"WELLS FARGO BANK, N.A.",5.5,78000.0,180.0,01/2005,03/2005,74.0,74.0,2.0,24.0,770.0,N,C,SF,1.0,P,KS,674.0,,FRM,,,N,1.0
3.02555324391E11,C,"WELLS FARGO BANK, N.A.",5.875,169000.0,360.0,09/2004,11/2004,77.0,77.0,1.0,32.0,748.0,N,R,SF,1.0,P,CO,802.0,,FRM,,,N,1.0
3.02651197935E11,R,"WELLS FARGO BANK, N.A.",5.125,344000.0,180.0,02/2005,04/2005,80.0,80.0,2.0,25.0,760.0,Y,P,PU,1.0,P,FL,330.0,,FRM,759.0,,N,1.0
3.02814813922E11,R,"WELLS FARGO BANK, N.A.",5.75,232000.0,360.0,12/2004,02/2005,80.0,86.0,2.0,43.0,673.0,N,P,PU,1.0,P,DE,198.0,,FRM,707.0,,N,1.0
3.0292071553E11,R,"WELLS FARGO BANK, N.A.",5.75,145000.0,360.0,01/2005,02/2005,80.0,95.0,1.0,36.0,705.0,Y,P,PU,1.0,P,SC,294.0,,FRM,,,N,1.0
3.02946257563E11,C,"WELLS FARGO BANK, N.A.",6.0,158000.0,360.0,11/2004,01/2005,80.0,80.0,2.0,55.0,670.0,N,P,SF,1.0,P,IL,600.0,,FRM,,,N,1.0
3.03078554489E11,C,"WELLS FARGO BANK, N.A.",4.875,172000.0,180.0,11/2004,01/2005,80.0,80.0,2.0,30.0,751.0,N,C,SF,1.0,P,MN,564.0,,FRM,,,N,1.0
3.0311992603E11,R,"WELLS FARGO BANK, N.A.",5.125,44000.0,180.0,01/2005,03/2005,88.0,88.0,2.0,13.0,808.0,N,R,SF,1.0,P,KS,678.0,12.0,FRM,,1.0,N,1.0
3.03123981093E11,R,"WELLS FARGO BANK, N.A.",5.5,140000.0,360.0,12/2004,02/2005,95.0,95.0,1.0,50.0,625.0,N,P,SF,1.0,P,NC,278.0,30.0,FRM,,1.0,N,1.0
3.03136476468E11,C,"WELLS FARGO BANK, N.A.",5.5,118000.0,360.0,01/2005,03/2005,39.0,40.0,2.0,39.0,813.0,N,C,SF,1.0,P,OR,972.0,,FRM,,,N,1.0
3.03235736697E11,R,"WELLS FARGO BANK, N.A.",5.75,157000.0,360.0,12/2004,02/2005,95.0,95.0,1.0,23.0,757.0,Y,P,CO,1.0,P,PA,190.0,30.0,FRM,,1.0,N,1.0
3.03257706283E11,R,"WELLS FARGO BANK, N.A.",5.875,155000.0,360.0,01/2005,03/2005,63.0,63.0,2.0,34.0,744.0,N,C,SF,1.0,P,VA,234.0,,FRM,791.0,,N,1.0
3.03294184107E11,C,"WELLS FARGO BANK, N.A.",5.875,219000.0,360.0,12/2004,02/2005,79.0,79.0,2.0,8.0,795.0,N,P,SF,1.0,S,MO,631.0,,FRM,,,N,1.0
3.03343399682E11,C,"WELLS FARGO BANK, N.A.",6.0,200000.0,360.0,11/2004,01/2005,22.0,22.0,2.0,40.0,813.0,N,C,SF,1.0,P,CA,941.0,,FRM,,,N,1.0
3.0335928991E11,R,"WELLS FARGO BANK, N.A.",5.25,237000.0,360.0,01/2005,03/2005,80.0,94.0,1.0,49.0,762.0,N,P,PU,1.0,P,VA,224.0,,FRM,,,N,1.0
3.03375982302E11,R,"WELLS FARGO BANK, N.A.",5.0,85000.0,180.0,12/2004,02/2005,68.0,68.0,1.0,51.0,771.0,N,R,SF,1.0,P,GA,318.0,,FRM,,,N,1.0
3.03507758718E11,R,"WELLS FARGO BANK, N.A.",5.875,226000.0,240.0,01/2005,03/2005,82.0,82.0,2.0,18.0,767.0,N,C,SF,1.0,P,NJ,70.0,6.0,FRM,,1.0,N,1.0
3.03537119241E11,C,"WELLS FARGO BANK, N.A.",5.75,225000.0,360.0,12/2004,02/2005,45.0,45.0,2.0,17.0,792.0,N,C,PU,1.0,P,MD,210.0,,FRM,,,N,1.0
3.03696589509E11,R,"WELLS FARGO BANK, N.A.",5.75,198000.0,360.0,01/2005,03/2005,50.0,50.0,2.0,59.0,816.0,Y,P,SF,1.0,P,FL,330.0,,FRM,810.0,,N,1.0
