loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
1.40458224721E11,R,USAA FEDERAL SAVINGS BANK,5.625,254000.0,360.0,12/2004,02/2005,80.0,80.0,1.0,37.0,809.0,N,P,SF,1.0,S,NM,875.0,,FRM,,,N,1.0
1.40792350148E11,R,USAA FEDERAL SAVINGS BANK,5.5,333000.0,360.0,11/2004,01/2005,60.0,60.0,2.0,46.0,743.0,N,C,PU,1.0,P,CA,925.0,,FRM,783.0,,N,1.0
1.41347790637E11,R,USAA FEDERAL SAVINGS BANK,5.625,124000.0,360.0,11/2004,01/2005,87.0,87.0,2.0,36.0,663.0,N,P,SF,1.0,S,TX,786.0,25.0,FRM,720.0,1.0,N,1.0
1.4135041492E11,R,USAA FEDERAL SAVINGS BANK,5.625,288000.0,360.0,12/2004,02/2005,77.0,87.0,2.0,59.0,767.0,N,P,PU,1.0,P,FL,342.0,,FRM,700.0,,N,1.0
1.41421392422E11,R,USAA FEDERAL SAVINGS BANK,5.125,334000.0,180.0,12/2004,02/2005,80.0,90.0,2.0,,706.0,N,P,SF,1.0,P,NY,109.0,,FRM,647.0,,N,1.0
1.41840864646E11,R,USAA FEDERAL SAVINGS BANK,5.5,107000.0,360.0,11/2004,01/2005,74.0,74.0,2.0,26.0,778.0,N,R,SF,1.0,P,TX,750.0,,FRM,767.0,,N,1.0
1.41850423045E11,R,USAA FEDERAL SAVINGS BANK,5.375,215000.0,360.0,12/2004,02/2005,64.0,64.0,2.0,32.0,733.0,N,P,PU,1.0,P,TX,782.0,,FRM,803.0,,N,1.0
1.42373737005E11,C,USAA FEDERAL SAVINGS BANK,5.875,274000.0,360.0,02/2005,04/2005,42.0,42.0,2.0,,752.0,N,C,SF,1.0,P,NY,115.0,,FRM,684.0,,N,1.0
1.4237841193E11,C,USAA FEDERAL SAVINGS BANK,4.875,150000.0,180.0,12/2004,02/2005,33.0,33.0,2.0,60.0,766.0,N,P,SF,1.0,P,NC,276.0,,FRM,790.0,,N,1.0
1.42478851383E11,R,USAA FEDERAL SAVINGS BANK,5.125,155000.0,360.0,02/2005,04/2005,41.0,41.0,2.0,39.0,796.0,N,P,PU,1.0,P,FL,330.0,,FRM,789.0,,N,1.0
